"https://pharmeasy.in/online-medicine-order/33","Formylin Inj","By 4 CARE LIFESCIENCE PVT LTD","₹186.00","15% OFF","15% OFF","https://cdn01.pharmeasy.in/dam/products/326159/formylin-inj-box-front-1-1597360375.jpg",
"https://pharmeasy.in/online-medicine-order/34","Febucare 80mg Tablet","By 4 CARE LIFESCIENCE PVT LTD","₹129.00","₹109.65*","15% OFF","https://cdn01.pharmeasy.in/dam/products/326160/febucare-80mg-tablet-front-2-1597360375.jpg","Febucare 80mg Tab is a medicine used for the treatment of gout, which is associated with an excess of a chemical called uric acid in the body."
"https://pharmeasy.in/online-medicine-order/35","Rebocare 20mg Tablet","By 4 CARE LIFESCIENCE PVT LTD","₹52.50","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/36","Rebocare Dsr Capsule","By 4 CARE LIFESCIENCE PVT LTD","₹75.00","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/37","Creolip 10mg Strip Of 10 Tablets","By 4 CARE LIFESCIENCE PVT LTD","₹84.00","₹71.4*","15% OFF","https://cdn01.pharmeasy.in/dam/products/I02949/creolip-10mg-strip-of-10-tablets-front-2-1597360378.jpg","Creolip 10mg Tab 10'S contains rosuvastatin. It is a hypolipidemic belonging to the family of medicines called statins. It is used for the lowering of the levels of low-density lipoprotein (LDL) in the body.read less"
"https://pharmeasy.in/online-medicine-order/38","Anleo 40mg Tablet","By A N PHARMACEUTICALS PVT LTD","₹88.00","₹74.8*","15% OFF","https://cdn01.pharmeasy.in/dam/products/244098/anleo-40mg-tablet-front-2-1597360375.jpg","Anleo 40mg Tab contains the active substance Pantoprazole that belongs to a group of medicines called ""Proton pump inhibitor,"" medications that reduce the amount of acid produced in the stomach."
"https://pharmeasy.in/online-medicine-order/39","Anleo D Tablet","By A N PHARMACEUTICALS PVT LTD","₹90.00","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/40","Anleo Dsr Strip Of 10 Capsules","By A N PHARMACEUTICALS PVT LTD","₹120.00","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/41","Anoflox 200mg Tablet","By A N PHARMACEUTICALS PVT LTD","₹50.00","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/42","Anoscha Tab","By A N PHARMACEUTICALS PVT LTD",,,,,
"https://pharmeasy.in/online-medicine-order/43","Ansuper 20mg Tablet","By A N PHARMACEUTICALS PVT LTD","₹94.00","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/44","Anzin 10mg Tablet","By A N PHARMACEUTICALS PVT LTD","₹32.00","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/45","Check At Tablet","By A N PHARMACEUTICALS PVT LTD","₹74.00","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/46","Glihypo 10mg Tablet","By A N PHARMACEUTICALS PVT LTD","₹70.00","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/47","Glihypo 20mg Tablet","By A N PHARMACEUTICALS PVT LTD","₹209.17","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/48","Glowcare Capsule","By A N PHARMACEUTICALS PVT LTD","₹119.00","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/49","Maxnuron Capsule","By A N PHARMACEUTICALS PVT LTD","₹229.00","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/50","Oscarflam Gel","By A N PHARMACEUTICALS PVT LTD","₹65.00","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/51","Piomerc 30mg Tablet","By A N PHARMACEUTICALS PVT LTD","₹85.00","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/52","Spirex Tablet","By A N PHARMACEUTICALS PVT LTD","₹110.00","15% OFF","15% OFF","https://cdn01.pharmeasy.in/dam/products/244130/spirex-tablet-front-2-1597360375.jpg",
"https://pharmeasy.in/online-medicine-order/53","Ultranuron Cap","By A N PHARMACEUTICALS PVT LTD","₹240.00","15% OFF","15% OFF","https://cdn01.pharmeasy.in/dam/products/244131/ultranuron-cap-front-2-1597360375.jpg",
"https://pharmeasy.in/online-medicine-order/54","Ultranuron Plus Capsule","By A N PHARMACEUTICALS PVT LTD","₹341.00","15% OFF","15% OFF","https://cdn01.pharmeasy.in/dam/products/244132/ultranuron-plus-capsule-front-2-1597360375.jpg",
"https://pharmeasy.in/online-medicine-order/55","Vitoxy Capsule","By A N PHARMACEUTICALS PVT LTD","₹139.00","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/56","Vitoxy Plus Capsule","By A N PHARMACEUTICALS PVT LTD","₹209.00","15% OFF","15% OFF","https://cdn01.pharmeasy.in/dam/products/244134/vitoxy-plus-capsule-front-2-1597360375.jpg",
"https://pharmeasy.in/online-medicine-order/57","Anclazide M Tablet","By A N PHARMACEUTICALS PVT LTD","₹103.00","15% OFF","15% OFF","https://cdn01.pharmeasy.in/dam/products/265707/anclazide-m-tablet-front-2-1597360375.jpg",
"https://pharmeasy.in/online-medicine-order/58","Ankopep Capsule","By A N PHARMACEUTICALS PVT LTD","₹312.00","15% OFF","15% OFF","https://cdn01.pharmeasy.in/dam/products/266008/ankopep-capsule-front-2-1597360375.jpg",
"https://pharmeasy.in/online-medicine-order/59","Anoscha Forte Tablet","By A N PHARMACEUTICALS PVT LTD","₹305.00","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/60","F Tin 10mg Tablet","By A.N.PHARMACIA",,,,,
"https://pharmeasy.in/online-medicine-order/61","Inlosa Cap","By A N PHARMACEUTICALS PVT LTD","₹210.00","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/62","Anbid 500mg Tablet","By A N PHARMACEUTICALS PVT LTD","₹737.00","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/63","Ancal Forte Tablet","By A N PHARMACEUTICALS PVT LTD","₹183.00","20% OFF","20% OFF",,
"https://pharmeasy.in/online-medicine-order/64","Ansuper Plus Strip Of 10 Capsules","By A N PHARMACEUTICALS PVT LTD","₹242.00","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/65","Apurtia Tab","By A N PHARMACEUTICALS PVT LTD","₹663.00","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/66","Easy Aid 1mg Tab","By A N PHARMACEUTICALS PVT LTD","₹103.00","₹87.55*","15% OFF","https://cdn01.pharmeasy.in/dam/products/326209/easy-aid-1mg-tab-front-2-1597360378.jpg","Easy Aid 1mg Tab contains a combination of Glimepiride and Metformin, an anti-diabetic medicine."
"https://pharmeasy.in/online-medicine-order/67","Easy Aid 2mg Tab","By A N PHARMACEUTICALS PVT LTD","₹150.00","₹127.5*","15% OFF","https://cdn01.pharmeasy.in/dam/products/326210/easy-aid-2mg-tab-front-2-1597360378.jpg","Easy Aid 2mg Tab contains a combination of Glimepiride and Metformin, an anti-diabetic medicine."
"https://pharmeasy.in/online-medicine-order/68","Glowcare Xt Tablet","By A N PHARMACEUTICALS PVT LTD","₹190.00","15% OFF","15% OFF","https://cdn01.pharmeasy.in/dam/products/326217/glowcare-xt-tablet-front-2-1597360378.jpg",
"https://pharmeasy.in/online-medicine-order/69","Purtia Strip Of 10 Capsules","By A N PHARMACEUTICALS PVT LTD","₹510.00","15% OFF","15% OFF","https://cdn01.pharmeasy.in/dam/products/326224/purtia-strip-of-10-capsules-front-2-1597360375.jpg",
"https://pharmeasy.in/online-medicine-order/70","Purtia Plus Capsule 10's","By A N PHARMACEUTICALS PVT LTD","₹1,034.00","15% OFF","15% OFF","https://cdn01.pharmeasy.in/dam/products/326225/purtia-plus-capsule-10s-front-2-1597360378.jpg",
"https://pharmeasy.in/online-medicine-order/71","Ridezox Tablet","By A N PHARMACEUTICALS PVT LTD",,,,,
"https://pharmeasy.in/online-medicine-order/72","Rosumerc 10mg Tablet","By A N PHARMACEUTICALS PVT LTD","₹130.00","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/73","Spirex Plus Capsule 10's","By A N PHARMACEUTICALS PVT LTD","₹268.00","15% OFF","15% OFF","https://cdn01.pharmeasy.in/dam/products/326232/spirex-plus-capsule-10s-front-2-1597360375.jpg",
"https://pharmeasy.in/online-medicine-order/74","Uptrol Tablet","By A N PHARMACEUTICALS PVT LTD","₹150.00","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/75","Vitoxy Forte Tab","By A N PHARMACEUTICALS PVT LTD","₹614.00","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/76","Glihypo Plus 20mg Strip Of 10 Tablets","By A N PHARMACEUTICALS PVT LTD","₹242.00","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/77","Glihypo Plus 10mg Strip Of 10 Tablets","By A N PHARMACEUTICALS PVT LTD","₹177.00","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/78","Spirex Forte Strip Of 10 Tablets","By A N PHARMACEUTICALS PVT LTD","₹209.00","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/79","Maxnuron Lc Cap 10's","By A N PHARMACEUTICALS PVT LTD","₹280.00","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/80","Maxnuron Lc 10`s Tab","By A N PHARMACEUTICALS PVT LTD","₹280.00","15% OFF","15% OFF","https://cdn01.pharmeasy.in/dam/products/I01094/maxnuron-lc-10s-tab-front-2-1597360396.jpg",
"https://pharmeasy.in/online-medicine-order/81","Vitoxy Forte Tab 15's","By A N PHARMACEUTICALS PVT LTD","₹614.00","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/82","Atarap 2mg Tablet","By A.N.PHARMACIA","₹49.00","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/83","Avert 16mg Tablet","By A.N.PHARMACIA","₹83.00","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/84","Citapure Plus Tablet","By A.N.PHARMACIA",,,,,
"https://pharmeasy.in/online-medicine-order/85","Hpl 5mg Tablet","By A.N.PHARMACIA",,,,,
"https://pharmeasy.in/online-medicine-order/86","Migravas 10mg Tablet","By A.N.PHARMACIA","₹51.85","15% OFF","15% OFF","https://cdn01.pharmeasy.in/dam/products/270685/migravas-10mg-tablet-front-2-1597360396.jpg",
"https://pharmeasy.in/online-medicine-order/87","Migravas 5mg Tablet","By A.N.PHARMACIA","₹30.23","15% OFF","15% OFF","https://cdn01.pharmeasy.in/dam/products/270686/migravas-5mg-tablet-front-2-1597360396.jpg",
"https://pharmeasy.in/online-medicine-order/88","Norval Tab","By A.N.PHARMACIA",,,,,
"https://pharmeasy.in/online-medicine-order/89","Pharmazin 5mg Tablet","By A.N.PHARMACIA",,,,,
"https://pharmeasy.in/online-medicine-order/90","Vivax 10mg Tablet","By A.N.PHARMACIA",,,,,
"https://pharmeasy.in/online-medicine-order/91","Vivax 25mg Tablet","By A.N.PHARMACIA",,,,,
"https://pharmeasy.in/online-medicine-order/92","Vivax 5mg Tablet","By A.N.PHARMACIA",,,,,
"https://pharmeasy.in/online-medicine-order/93","Merital Tablet","By A.N.PHARMACIA",,,,,
"https://pharmeasy.in/online-medicine-order/94","Norval H Tab","By A.N.PHARMACIA",,,,,
"https://pharmeasy.in/online-medicine-order/95","Norvalette Tablet","By A.N.PHARMACIA",,,,,
"https://pharmeasy.in/online-medicine-order/96","Supral Forte Tablet","By A.N.PHARMACIA",,,,,
"https://pharmeasy.in/online-medicine-order/97","Ancal Strip Of 10 Tablets","By A S V LABORATORIES (INDIA) PVT LTD","₹110.00","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/98","Amarglim 2mg Tablet","By A S V LABORATORIES (INDIA) PVT LTD","₹36.50","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/99","Irmet 500mg Tablet","By A S V LABORATORIES (INDIA) PVT LTD","₹14.00","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/100","Irmet 850mg Tab","By A S V LABORATORIES (INDIA) PVT LTD","₹13.00","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/101","Nebitime 5mg Tablet","By MANKIND PHARMACEUTICALS LTD","₹63.91","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/102","L Beta 50mg Tablet","By AAA PHARMATRADE PVT LTD",,,,,
"https://pharmeasy.in/online-medicine-order/103","Magnorate 500mg Tablet","By AAA PHARMATRADE PVT LTD","₹1,255.00","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/104","Zypeak 0.3mg Tablet","By AAGAM LIFE SCIENCES PVT LTD","₹92.00","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/105","Zyrose 10mg Tablet","By AAGAM LIFE SCIENCES PVT LTD","₹90.00","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/106","Zyblock 50mg Tablet","By AAGAM LIFE SCIENCES PVT LTD","₹63.00","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/107","Zytel 40mg Tablet","By AAGAM LIFE SCIENCES PVT LTD","₹69.29","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/108","Zytel Ch 80mg Tablet","By AAGAM LIFE SCIENCES PVT LTD","₹144.00","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/109","Zylip 10mg Tablet","By AAGAM LIFE SCIENCES PVT LTD","₹54.00","₹45.9*","15% OFF","https://cdn01.pharmeasy.in/dam/products/328873/zylip-10mg-tablet-front-2-1597360378.jpg","Zylip 10mg Tab belongs to a group of lipid-lowering medications, known as statins or HMG-CoA reductase inhibitors(enzyme involved in regulating cholesterol level in your body)."
"https://pharmeasy.in/online-medicine-order/110","Zylip 20mg Tablet","By AAGAM LIFE SCIENCES PVT LTD","₹99.00","35% OFF","35% OFF",,
"https://pharmeasy.in/online-medicine-order/111","Zyromet G 1mg Tablet","By AAGAM LIFE SCIENCES PVT LTD","₹72.00","35% OFF","35% OFF",,
"https://pharmeasy.in/online-medicine-order/112","Zyromet G 2mg Tablet","By AAGAM LIFE SCIENCES PVT LTD","₹81.00","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/113","Zytel Ch 40mg Tablet","By AAGAM LIFE SCIENCES PVT LTD","₹90.00","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/114","Zyb12 D Tab 10's","By AAGAM LIFE SCIENCES PVT LTD","₹162.00","15% OFF","15% OFF","https://cdn01.pharmeasy.in/dam/products/328882/zyb12-d-tab-10s-front-2-1597360378.jpg",
"https://pharmeasy.in/online-medicine-order/115","Frutus Fiber Tab","By AAGAM LIFE SCIENCES PVT LTD","₹90.00","20% OFF","20% OFF","https://cdn01.pharmeasy.in/dam/products/328891/frutus-fiber-tab-front-2-1597360396.jpg",
"https://pharmeasy.in/online-medicine-order/116","Calvox Tablet","By AAGAM LIFE SCIENCES PVT LTD","₹63.00","₹50.4*","20% OFF","https://cdn01.pharmeasy.in/dam/products/328892/calvox-tablet-front-2-1597360396.jpg","This  product contains calcium and Vitamin D3 ( cholecalciferol /colecalciferol)."
"https://pharmeasy.in/online-medicine-order/117","Hapifer Xt Tablet","By AAGAM LIFE SCIENCES PVT LTD","₹90.00","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/118","Stofall Tab","By AAGAM LIFE SCIENCES PVT LTD","₹135.00","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/119","Rabimor 20mg Tablet","By ST. MORRISON","₹49.40","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/120","Rabimor Dsr Capsule","By AAMORB PHARMACEUTICALS PVT LTD","₹69.50","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/121","Samsuc Susp","By AAMORB PHARMACEUTICALS PVT LTD","₹129.90","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/122","Sify 6 Plus Tablet","By AAMORB PHARMACEUTICALS PVT LTD","₹69.50","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/123","Lanxes A Tablet","By ST. MORRISON","₹39.80","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/124","Xepenta Dsr Capsule","By ST. MORRISON","₹89.00","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/125","Xyclav 625mg Strip Of 6 Tablets","By SIGNOVA PHARMA PVT LTD","₹214.28","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/126","Aova 20mg Tablet","By ST. MORRISON","₹79.50","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/127","Polam 75mg Strip Of 10 Capsules","By AAMORB PHARMACEUTICALS PVT LTD","₹119.90","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/128","Malzix Gb Tablet","By AAMORB PHARMACEUTICALS PVT LTD","₹139.80","35% OFF","35% OFF",,
"https://pharmeasy.in/online-medicine-order/129","Matce G1 Tab","By ST. MORRISON","₹55.70","5% OFF","5% OFF",,
"https://pharmeasy.in/online-medicine-order/130","Matce G2 Tab","By ST. MORRISON","₹65.90","5% OFF","5% OFF",,
"https://pharmeasy.in/online-medicine-order/131","Mufe Cap","By AAMORB PHARMACEUTICALS PVT LTD","₹114.00","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/132","Mumcal Syp","By AAMORB PHARMACEUTICALS PVT LTD","₹86.90","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/133","Mumcal Tablet 15's","By AAMORB PHARMACEUTICALS PVT LTD","₹89.60","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/134","Malzix Pow 200gm","By ST. MORRISON","₹269.00","5% OFF","5% OFF",,
"https://pharmeasy.in/online-medicine-order/135","Acaster 50mg Syp","By AAMORB PHARMACEUTICALS PVT LTD",,,,,
"https://pharmeasy.in/online-medicine-order/136","Farris Tablet","By ST. MORRISON","₹82.90","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/137","Farris Susp","By ST. MORRISON","₹32.39","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/138","Laclith Oral Solution","By AAMORB PHARMACEUTICALS PVT LTD",,,,,
"https://pharmeasy.in/online-medicine-order/139","Meskina Capsule","By AAMORB PHARMACEUTICALS PVT LTD","₹98.00","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/140","Urchil Forte 300mg Tablet","By ST. MORRISON","₹318.50","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/141","Judo P Tablet","By ST. MORRISON",,,,,
"https://pharmeasy.in/online-medicine-order/142","Anten 50mg Tab","By AAN PHARMA PVT LTD","₹25.40","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/143","Clonn 0.05% Cream 15gm","By AAN PHARMA PVT LTD",,,,,
"https://pharmeasy.in/online-medicine-order/144","Beetac 0.05% Cream 20gm","By AAN PHARMA PVT LTD",,,,,
"https://pharmeasy.in/online-medicine-order/145","Droxan 500mg Tablet","By AAN PHARMA PVT LTD","₹46.00","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/146","Malex Tab","By AAN PHARMA PVT LTD",,,,,
"https://pharmeasy.in/online-medicine-order/147","Sero D Tablet","By AAN PHARMA PVT LTD","₹19.90","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/148","A Mol 650mg Tab","By AAN PHARMA PVT LTD",,,,,
"https://pharmeasy.in/online-medicine-order/149","Enzipro Pow 200gm","By AAN PHARMA PVT LTD",,,,,
"https://pharmeasy.in/online-medicine-order/150","Hb Up Syrup 150ml","By INTAS PHARMACEUTICALS LTD","₹83.00","5% OFF","5% OFF",,
"https://pharmeasy.in/online-medicine-order/151","Orthocal 500mg Tablet","By AAN PHARMA PVT LTD","₹18.50","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/152","Steroin 0.5mg Tablet","By AAN PHARMA PVT LTD","₹6.00","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/153","Alonz 2.5mg Tab","By AAN PHARMA PVT LTD",,,,,
"https://pharmeasy.in/online-medicine-order/154","Pim 25mg Tablet","By AAN PHARMA PVT LTD",,,,,
"https://pharmeasy.in/online-medicine-order/155","Valpran 200mg Tablet","By AAN PHARMA PVT LTD","₹33.94","35% OFF","35% OFF",,
"https://pharmeasy.in/online-medicine-order/156","Valpran Chrono 300mg Tablet","By AAN PHARMA PVT LTD","₹68.99","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/157","Random Tablet","By AAN PHARMA PVT LTD","₹31.80","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/158","Moxan Cv 625mg Tablet","By AAN PHARMA PVT LTD","₹101.67","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/159","Fexan O Tab","By AAN PHARMA PVT LTD","₹165.00","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/160","Fin 50mg Tablet","By AAN PHARMA PVT LTD","₹4.50","15% OFF","15% OFF",,
"https://pharmeasy.in/online-medicine-order/161","Calgrow Tablet","By AAREEN HEALTHCARE PVT LTD","₹89.00","15% OFF","15% OFF",,
